PREFIXO: ;3D-009
NOME DO POSTO: ;BUENOPOLIS
MUNICÍPIO: ;MORUNGABA
CURSO D'ÁGUA: ;JAGUARI,R
ÁREA (Km²): ;1.950,00
LATITUDE: ;22°51'02"
LONGITUDE: ;46°46'47"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  06/1994;8,656;8,340;7,126;8,184;7,274;7,126;7,723;7,723;7,572;7,572;7,572;6,549;6,549;7,274;6,835;6,835;6,691;6,980;6,691;6,129;6,835;7,274;9,979;9,139;9,448;9,712;8,184;8,498;8,029;7,723;---;6,129;7,674;9,979
  07/1994;7,422;7,422;6,835;6,691;7,572;7,572;7,422;6,980;8,029;7,422;6,691;7,422;6,835;6,835;6,980;6,691;6,835;5,856;7,126;6,549;6,549;6,691;8,498;17,936;13,410;10,248;7,572;7,126;7,422;6,980;6,835;5,856;7,757;17,936
  08/1994;6,268;7,422;4,941;6,691;6,268;6,835;5,325;5,588;7,422;5,992;5,992;5,196;6,549;5,196;5,068;6,835;4,569;6,691;5,196;5,196;5,196;4,691;6,549;4,569;5,325;4,816;4,816;4,447;4,327;5,992;4,209;4,209;5,619;7,422
  09/1994;5,456;5,856;6,549;6,408;5,856;7,422;7,572;5,068;6,835;4,569;5,325;4,816;6,980;4,447;5,456;5,068;5,068;4,816;4,209;7,126;4,084;4,941;5,721;5,856;5,068;5,588;7,274;6,268;6,549;6,980;---;4,084;5,774;7,572
  10/1994;6,268;6,691;5,325;5,721;5,721;4,327;4,327;4,327;4,209;3,454;5,721;4,084;4,327;4,327;4,209;4,084;4,327;7,876;6,549;4,209;4,327;4,941;4,816;4,084;8,029;8,577;16,587;30,268;26,935;18,977;11,929;3,454;7,728;30,268
  11/1994;8,656;7,876;6,835;7,422;8,498;7,723;7,274;8,340;7,274;6,691;7,126;5,721;5,196;4,691;7,274;12,513;8,184;8,816;26,127;23,382;17,936;10,248;8,340;7,572;6,835;6,129;6,268;5,325;7,422;8,184;---;4,691;8,996;26,127
  12/1994;8,340;6,980;7,274;6,549;5,196;6,268;5,456;5,196;5,196;4,691;5,068;3,900;8,029;7,876;6,408;5,992;6,129;28,166;47,736;31,126;18,281;27,343;77,661;61,940;37,881;24,543;17,595;15,605;14,023;12,809;11,929;3,900;17,135;77,661
  01/1995;15,929;14,963;24,935;36,026;34,660;33,761;24,153;17,936;15,929;14,023;14,647;23,382;19,684;16,587;16,587;16,587;13,108;10,797;9,979;10,521;10,521;13,108;12,809;10,797;9,448;8,340;8,184;8,977;17,595;18,977;16,587;8,184;16,759;36,026
  02/1995;11,357;12,513;20,042;41,708;70,829;64,262;55,192;61,940;70,829;73,283;54,099;43,183;38,351;47,220;43,183;44,178;53,016;38,351;75,146;102,540;73,902;55,192;42,689;32,873;27,343;23,766;23,766;22,621;---;---;---;11,357;47,263;102,540
  03/1995;27,753;23,766;22,621;21,871;21,871;23,000;24,153;17,936;19,329;28,166;23,766;22,245;23,766;24,935;28,581;28,581;26,530;21,132;18,627;23,766;23,000;18,281;18,281;27,753;60,793;50,347;32,433;24,153;21,132;35,113;85,413;17,936;28,035;85,413
  04/1995;105,402;72,051;48,773;33,761;28,166;24,543;23,382;23,382;22,621;25,727;24,543;24,153;22,621;21,132;20,766;24,543;24,935;24,935;24,935;23,766;32,433;35,113;33,316;31,559;28,999;26,935;24,543;21,132;20,403;19,329;---;19,329;30,597;105,402
  05/1995;16,257;15,605;15,283;14,647;13,715;13,410;16,257;23,382;20,766;20,766;27,753;27,343;29,842;24,543;25,727;26,530;22,245;16,587;14,963;14,647;13,715;14,023;13,715;13,410;13,108;12,219;12,809;14,023;14,334;14,334;13,715;12,219;17,731;29,842
  06/1995;14,334;13,715;13,410;13,715;13,715;13,108;13,108;13,108;13,108;12,809;12,809;12,513;12,513;13,108;12,513;11,357;10,797;11,929;13,108;12,219;11,641;11,929;11,641;10,248;10,521;13,108;12,513;11,357;10,521;10,248;---;10,248;12,357;14,334
  07/1995;10,248;9,712;9,712;9,139;9,139;9,139;8,977;8,977;11,929;24,935;29,419;20,042;14,334;15,605;11,075;10,521;10,248;9,979;9,712;9,979;9,979;17,595;23,766;21,132;20,042;19,684;18,977;18,977;18,977;18,627;18,281;8,977;14,802;29,419
  08/1995;17,256;13,715;13,108;12,219;9,712;9,139;9,139;9,139;8,498;8,184;7,876;7,876;7,572;7,572;7,572;7,274;7,422;7,274;6,980;6,980;6,980;6,980;6,980;6,980;6,691;6,691;6,691;6,691;6,691;6,408;6,129;6,129;8,336;17,256
  09/1995;6,129;6,129;6,129;6,129;5,856;5,856;6,980;8,498;8,816;8,816;8,816;8,736;8,656;8,816;8,816;8,816;8,816;9,139;12,219;24,153;21,500;15,929;14,023;13,715;15,605;14,334;15,605;14,963;14,647;14,023;---;5,856;11,022;24,153
  10/1995;13,410;14,647;16,920;23,382;28,581;35,568;35,568;19,329;16,257;30,268;49,820;56,294;35,113;29,419;31,559;34,209;40,737;53,556;52,477;53,016;56,294;64,848;59,655;54,099;51,407;48,773;41,708;37,881;40,737;43,183;51,407;13,410;39,359;64,848
  11/1995;47,220;42,198;41,222;39,298;38,824;36,486;31,559;30,268;30,268;26,530;17,936;17,595;16,257;16,587;18,281;18,977;18,281;16,920;16,257;15,605;14,963;13,410;8,816;8,656;8,977;8,184;8,029;8,977;9,979;8,340;---;8,029;21,163;47,220
  12/1995;8,184;7,572;7,572;7,572;7,572;6,835;8,029;6,980;6,129;6,980;7,572;7,572;9,448;16,257;15,283;12,219;8,498;9,979;9,448;8,340;7,723;7,422;7,274;6,980;8,029;9,448;11,075;16,920;19,684;22,621;19,684;6,129;10,158;22,621
  01/1996;14,963;13,715;24,935;32,433;27,753;23,766;56,849;75,146;54,099;54,099;46,707;43,183;56,294;64,848;66,619;69,011;66,026;65,436;72,051;71,439;88,733;82,795;77,029;69,011;68,410;69,615;70,221;66,026;64,848;62,517;51,407;13,715;57,096;88,733
  02/1996;35,568;30,268;24,543;32,433;36,026;27,343;25,727;44,178;56,294;53,556;51,941;56,294;57,405;43,929;42,198;52,477;48,253;45,689;42,689;43,680;42,198;36,026;22,621;16,920;16,587;16,257;19,329;34,660;42,198;---;---;16,257;37,837;57,405
  03/1996;34,660;24,543;20,403;29,419;32,873;27,343;35,113;58,526;124,023;124,023;107,569;92,107;86,735;85,413;86,073;86,735;122,487;106,122;93,471;91,428;86,735;82,795;75,772;73,902;77,661;75,772;70,829;52,477;34,660;27,753;21,871;20,403;69,332;124,023
  04/1996;21,871;21,132;20,042;18,977;19,329;18,627;18,281;18,281;17,595;17,595;22,245;36,949;49,295;46,197;47,220;46,197;38,824;45,689;61,940;66,619;66,619;66,026;54,645;39,776;31,126;23,766;17,936;14,647;13,715;13,108;---;13,108;33,142;66,619
  05/1996;13,108;13,108;13,715;17,595;19,684;19,684;15,929;12,809;11,641;11,357;11,075;11,641;11,075;10,797;10,521;18,281;21,500;23,000;21,500;20,042;19,684;18,977;20,042;19,684;19,329;18,977;18,627;15,605;11,641;10,797;10,521;10,521;15,869;23,000
  06/1996;10,248;10,521;10,248;9,979;10,248;9,979;10,797;10,248;10,248;9,448;9,139;9,139;9,139;8,977;8,977;8,977;8,977;8,816;8,498;8,498;8,977;9,139;9,139;8,977;8,977;9,139;8,498;11,357;13,108;12,809;---;8,498;9,707;13,108
  07/1996;11,075;10,248;9,712;10,248;9,712;9,448;9,139;8,977;8,816;8,656;8,656;8,498;8,340;8,498;8,340;8,184;8,184;8,498;8,816;8,816;8,656;8,656;8,656;8,498;8,498;8,498;8,498;8,656;8,816;8,498;8,340;8,184;8,875;11,075
  08/1996;8,029;7,723;7,572;7,572;7,422;7,422;7,274;7,274;7,274;7,572;8,498;8,498;8,340;7,876;19,684;17,936;12,219;9,712;8,656;8,184;7,876;7,572;7,572;7,274;7,274;7,126;6,980;6,835;6,980;6,980;6,835;6,835;8,517;19,684
  09/1996;6,980;7,422;7,422;19,684;21,132;23,000;18,977;15,929;23,766;37,881;50,347;57,964;45,183;35,568;31,559;29,842;28,166;27,753;27,343;27,343;26,530;26,530;25,727;25,727;23,000;17,256;16,257;16,257;16,257;16,257;---;6,980;25,102;57,964
  10/1996;15,929;14,963;24,543;44,679;35,568;24,543;25,330;21,132;18,281;17,256;21,871;21,500;20,403;22,621;23,766;20,042;18,627;17,936;17,256;16,587;19,329;20,042;18,281;17,936;17,936;17,595;17,936;18,281;19,684;17,936;16,920;14,963;20,797;44,679
  11/1996;16,257;16,257;23,000;28,581;25,330;20,403;18,627;16,920;16,587;16,257;15,929;15,283;15,605;16,257;16,587;21,871;27,753;28,999;26,127;21,500;35,568;44,679;37,414;25,330;20,042;21,132;27,343;27,343;26,935;26,530;---;15,283;23,215;44,679
  12/1996;28,166;28,581;31,126;30,268;32,433;30,696;29,842;29,419;28,166;24,153;23,000;38,351;36,949;33,761;35,568;28,581;22,621;22,621;20,403;19,684;19,684;20,042;27,753;39,776;35,568;31,126;29,419;28,166;38,351;45,689;43,680;19,684;30,118;45,689
  01/1997;39,776;39,298;38,351;36,949;36,949;36,949;36,949;36,486;36,949;36,949;38,351;38,351;37,414;37,414;36,949;29,842;29,842;26,530;24,543;24,935;28,581;26,935;34,660;40,255;56,849;64,262;61,940;73,283;87,399;80,211;98,311;24,543;43,628;98,311
  02/1997;99,010;90,751;86,073;80,854;80,211;78,295;69,615;53,016;49,820;49,295;44,178;43,183;40,737;33,316;21,871;23,766;49,295;63,097;43,680;29,842;25,330;34,660;27,343;24,935;21,500;37,414;29,842;24,543;---;---;---;21,500;48,410;99,010
  03/1997;20,042;19,329;18,627;20,042;26,127;26,530;25,727;32,873;41,222;26,530;20,766;19,329;18,281;17,256;16,920;16,920;16,257;16,257;16,257;15,929;15,929;15,605;14,334;13,108;12,513;13,108;11,929;11,357;10,797;10,797;10,797;10,797;18,435;41,222
  04/1997;13,410;14,963;14,334;13,108;11,641;10,797;10,521;10,248;9,979;9,712;9,139;9,712;9,139;9,139;8,977;8,977;8,816;8,498;10,521;8,977;9,979;10,248;10,248;10,521;10,248;17,595;10,521;9,979;9,448;8,816;---;8,498;10,607;17,595
  05/1997;8,977;8,656;8,498;8,340;8,498;8,340;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,029;9,139;8,340;8,184;8,340;8,340;8,816;20,042;23,766;18,281;14,647;13,108;12,513;10,521;8,029;10,110;23,766
  06/1997;9,712;9,139;8,977;8,816;19,329;35,568;28,166;21,132;14,334;11,929;11,075;11,075;11,929;10,797;17,256;42,689;41,222;26,127;19,329;17,256;22,621;20,766;16,920;14,334;13,108;13,410;11,641;10,797;10,797;10,248;---;8,816;17,350;42,689
  07/1997;10,248;9,979;9,448;9,139;9,139;8,977;8,977;8,977;8,816;8,816;8,816;8,977;8,816;8,816;8,498;8,498;8,498;8,498;8,498;8,184;8,656;10,521;10,248;9,448;8,816;8,816;8,498;8,498;8,656;8,498;8,184;8,184;8,950;10,521
  08/1997;8,184;7,876;7,572;7,876;7,723;7,723;7,723;7,723;7,572;7,572;7,572;7,572;7,572;7,572;7,274;7,274;7,274;7,274;6,980;6,980;6,980;6,980;6,980;8,029;8,816;9,448;8,340;8,184;7,422;7,274;7,126;6,980;7,628;9,448
  09/1997;6,980;6,980;6,691;6,549;6,408;6,408;6,408;6,408;6,408;6,129;6,129;5,992;6,129;6,835;8,656;9,139;8,498;7,723;7,126;6,980;9,448;12,513;10,248;8,656;8,029;8,184;8,498;7,876;7,572;12,513;---;5,992;7,737;12,513
  10/1997;14,963;13,715;11,357;8,977;8,184;7,723;10,248;9,712;8,656;8,029;7,572;7,126;6,835;6,691;6,268;6,129;6,129;6,691;6,691;7,723;12,219;16,257;16,920;14,334;9,712;8,656;9,139;8,977;8,498;7,572;7,274;6,129;9,322;16,920
  11/1997;8,184;7,572;7,126;6,980;7,126;8,816;8,498;7,572;7,274;6,691;6,408;6,268;6,268;6,408;7,274;9,139;16,920;17,595;29,419;26,935;19,329;36,486;28,166;29,842;34,209;24,935;20,042;22,621;23,382;21,871;---;6,268;15,645;36,486
  12/1997;18,281;16,257;22,621;35,113;41,222;31,559;22,621;19,684;16,257;13,715;12,219;12,219;13,410;13,410;16,920;22,621;18,627;15,605;14,334;12,219;11,357;15,283;17,595;14,023;24,935;23,000;20,403;18,281;20,042;14,334;11,641;11,357;18,703;41,222
  01/1998;10,248;9,139;9,448;10,248;11,357;10,797;12,809;21,132;28,999;22,245;17,256;15,283;15,605;14,963;12,809;18,977;28,166;24,935;24,543;25,330;21,132;16,587;15,283;13,410;14,647;12,513;11,929;13,410;11,641;16,257;14,963;9,139;16,325;28,999
  02/1998;13,410;13,108;14,963;14,023;15,929;14,647;13,410;13,108;27,343;32,873;23,766;21,500;20,403;20,403;23,766;35,568;44,679;33,316;24,153;16,920;15,605;15,605;30,696;36,949;38,351;27,753;27,343;26,935;---;---;---;13,108;23,447;44,679
  03/1998;24,543;22,621;23,000;24,543;22,245;21,132;19,329;18,281;17,936;17,595;17,595;15,929;19,684;21,132;20,042;20,766;17,595;15,605;14,023;13,410;13,108;20,042;28,999;23,000;25,330;32,433;23,000;18,977;21,871;24,543;20,403;13,108;20,604;32,433
  04/1998;16,920;16,587;15,605;14,334;13,410;14,023;12,219;12,219;12,809;13,715;13,410;13,108;12,513;11,929;11,075;10,797;10,248;11,075;13,108;13,410;12,809;11,929;10,797;11,075;11,929;11,357;10,797;10,797;12,219;14,963;---;10,248;12,706;16,920
  05/1998;14,334;13,108;11,929;14,963;22,621;22,621;17,595;15,283;14,023;13,108;11,929;11,641;10,797;10,248;10,248;10,521;12,513;11,929;11,641;10,797;10,248;10,248;9,712;9,712;9,139;9,139;9,712;10,797;12,219;16,920;19,329;9,139;12,872;22,621
  06/1998;16,257;14,647;12,809;11,641;11,075;10,248;9,712;9,712;9,712;9,448;9,139;9,139;9,139;9,139;9,139;9,139;8,977;8,816;9,712;11,357;11,357;10,521;9,979;9,448;10,248;10,797;10,797;10,248;9,448;8,977;---;8,816;10,359;16,257
  07/1998;8,340;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;8,184;7,876;7,876;8,184;8,498;8,498;8,340;8,340;8,029;7,876;7,876;7,876;7,723;7,572;7,572;7,572;8,110;8,498
  08/1998;7,274;7,572;7,572;7,723;7,572;7,876;8,184;8,029;7,876;7,876;7,876;7,572;7,572;7,572;7,572;7,274;7,274;7,274;6,980;6,835;6,691;6,691;6,691;6,691;6,408;6,408;6,268;6,129;6,129;6,129;6,129;6,129;7,152;8,184
  09/1998;6,129;5,856;6,129;5,856;5,721;6,129;6,835;7,723;8,340;8,977;8,498;7,876;7,572;6,980;6,691;6,691;6,549;6,408;7,422;10,521;11,075;9,448;8,340;7,723;7,126;6,980;6,980;7,126;7,876;8,340;---;5,721;7,464;11,075
  10/1998;8,340;7,876;7,572;7,572;10,521;16,257;14,023;15,283;28,581;41,708;25,330;24,153;22,245;16,587;12,809;10,248;10,521;15,929;15,283;12,513;10,521;8,977;8,340;7,876;7,572;7,572;8,816;10,248;9,712;8,816;8,816;7,572;13,568;41,708
  11/1998;9,139;8,977;8,656;11,075;11,641;9,139;8,340;7,876;9,712;11,357;9,139;8,816;8,498;9,712;8,656;8,029;7,723;7,422;8,029;7,274;6,980;6,691;6,408;6,129;6,129;5,856;5,856;5,856;8,340;7,723;---;5,856;8,173;11,641
  12/1998;7,274;6,549;6,129;5,721;7,572;15,605;15,605;12,513;9,712;38,351;49,295;45,689;33,316;23,382;18,281;15,605;14,963;15,283;13,108;11,075;9,448;8,816;8,977;14,963;15,605;19,684;23,000;24,543;21,871;16,920;14,334;5,721;17,522;49,295
  01/1999;14,963;13,410;13,715;14,334;12,809;39,298;96,917;98,311;77,029;64,848;50,347;39,298;33,316;45,689;135,000;176,434;135,799;78,932;48,253;37,414;30,268;27,753;28,581;29,419;25,330;24,543;54,099;41,222;38,351;32,873;43,680;12,809;51,685;176,434
  02/1999;39,298;44,679;42,689;48,253;68,410;77,029;94,843;88,733;78,932;75,146;75,772;74,523;77,661;77,661;81,498;87,399;80,211;77,029;73,902;69,615;58,526;48,773;57,964;51,941;43,183;74,523;52,477;44,178;---;---;---;39,298;66,602;94,843
  03/1999;44,679;45,689;38,824;36,026;33,316;31,559;31,559;31,559;30,696;26,935;38,351;59,089;42,198;31,559;29,419;26,935;24,935;26,530;24,935;24,153;23,382;25,727;24,543;39,298;31,995;23,382;20,042;18,627;17,936;18,627;17,936;17,936;30,337;59,089
  01/2002;19,684;15,929;14,023;12,661;10,936;11,785;15,443;16,422;41,708;46,964;28,166;18,281;41,222;59,372;64,262;64,848;42,936;27,959;23,574;59,655;64,262;39,776;34,209;37,414;44,178;33,761;31,342;39,061;25,727;20,766;17,936;10,936;33,041;64,848
  02/2002;17,256;17,765;16,754;15,443;14,023;13,410;16,587;18,627;37,414;39,298;42,689;31,995;23,382;25,727;20,042;20,584;23,766;18,281;15,605;14,023;16,920;44,178;50,347;42,443;28,789;20,222;18,627;16,920;---;---;---;13,410;24,326;50,347
  03/2002;16,587;15,929;19,153;21,132;20,948;16,257;13,869;12,661;14,805;15,443;12,661;11,785;11,216;11,357;11,216;15,443;15,443;16,920;21,685;18,802;14,023;12,513;11,216;11,357;31,559;32,213;20,584;22,058;18,281;15,123;13,410;11,216;16,634;32,213
  04/2002;12,513;10,936;10,797;10,113;12,809;16,422;13,410;20,584;20,948;15,283;12,513;11,357;10,521;10,384;9,580;9,318;8,930;8,803;8,357;8,147;8,077;8,077;7,938;7,869;7,732;---;---;---;7,596;7,664;---;---;---;---
  05/2002;7,664;7,938;7,869;8,357;8,287;8,803;10,521;9,188;8,550;8,930;8,287;7,938;7,938;7,596;7,528;7,326;7,259;7,192;7,664;9,845;12,366;15,929;13,715;10,658;9,059;8,550;8,008;7,938;7,801;7,732;7,664;7,192;8,842;15,929
  06/2002;7,393;7,664;7,596;7,528;7,460;7,126;7,060;7,393;6,797;6,994;7,192;7,326;6,797;7,192;6,667;6,475;6,603;7,126;6,928;6,862;6,862;6,475;6,095;6,347;7,126;6,475;6,347;6,284;6,158;6,284;---;6,095;6,888;7,664
  07/2002;6,158;6,797;5,244;6,732;5,909;5,786;5,724;5,847;6,667;5,127;6,475;6,033;7,126;5,847;6,347;6,994;5,971;5,971;6,347;6,221;5,068;5,847;6,667;5,971;6,221;5,724;5,786;4,403;5,244;5,909;5,303;4,403;5,983;7,126
  08/2002;5,664;10,797;15,929;17,425;10,658;8,357;14,334;10,113;8,008;6,797;6,475;6,221;6,732;5,542;5,664;5,724;5,363;4,266;5,010;5,010;5,603;4,403;4,495;4,221;3,735;4,357;4,495;5,664;4,176;5,010;5,847;3,735;6,971;17,425
  09/2002;4,952;5,603;5,724;5,482;4,894;4,086;5,724;6,411;5,971;5,603;5,303;5,010;4,837;5,010;5,542;5,244;4,894;4,837;4,554;4,495;9,580;11,641;9,059;7,259;6,158;5,909;5,482;5,068;4,610;4,449;---;4,086;5,780;11,641
  10/2002;4,403;4,723;4,449;4,403;4,357;4,266;4,495;4,176;3,997;3,909;3,606;3,521;3,436;3,394;3,311;3,066;3,025;2,985;3,066;3,909;4,403;5,363;5,422;4,610;4,495;4,495;4,952;4,610;4,495;8,287;8,803;2,985;4,401;8,803
  11/2002;6,797;5,664;4,952;4,449;4,311;4,723;4,357;4,221;3,909;3,821;4,495;6,033;6,347;6,475;6,667;6,732;6,347;5,664;5,482;5,010;4,495;4,357;4,086;5,068;6,095;5,303;5,363;7,460;15,605;11,929;---;3,821;5,874;15,605
  12/2002;8,803;7,664;8,077;8,428;7,259;6,667;6,411;6,994;6,667;7,126;6,284;5,847;12,661;17,936;10,797;11,499;9,845;7,869;6,475;6,221;6,994;11,929;7,528;7,060;6,732;7,192;6,862;6,411;5,847;5,542;5,127;5,127;7,960;17,936
  01/2003;4,837;4,837;13,410;17,425;16,093;25,330;29,842;20,766;11,216;7,664;11,075;16,257;20,766;18,627;13,410;9,448;8,287;8,676;10,248;17,425;20,403;23,960;30,696;37,181;31,559;28,166;24,153;33,761;53,556;57,964;38,824;4,837;21,479;57,964
  02/2003;28,789;23,191;17,088;14,647;13,410;11,075;10,113;9,845;9,188;8,550;8,077;7,801;7,938;8,676;9,979;11,075;12,366;22,058;18,454;15,443;13,715;10,658;9,059;7,664;7,393;6,994;6,475;6,475;---;---;---;6,475;12,007;28,789
  03/2003;6,411;6,158;6,033;6,095;5,847;10,248;9,712;10,248;10,521;10,113;15,767;16,920;19,329;14,178;10,658;10,248;12,074;9,059;8,217;8,357;10,248;14,023;10,658;8,428;7,732;7,596;8,008;8,930;8,147;7,393;7,126;5,847;9,822;19,329
  04/2003;6,603;6,475;6,347;6,411;6,667;7,192;7,664;7,528;7,259;7,393;7,596;8,147;7,664;7,192;6,797;6,411;6,221;6,095;5,971;7,259;8,803;7,869;7,393;6,928;6,539;6,347;6,033;5,847;5,724;5,542;---;5,542;6,864;8,803
  05/2003;5,482;5,971;8,287;8,287;7,528;9,059;8,930;7,869;7,192;6,539;6,539;6,284;6,033;5,909;5,847;5,724;5,724;5,724;5,724;5,603;5,422;5,482;5,603;6,539;7,060;6,347;5,909;5,847;5,724;5,664;5,664;5,422;6,436;9,059
  06/2003;5,542;5,542;5,542;5,422;6,033;8,428;6,797;6,347;6,033;5,786;5,724;5,542;5,482;5,303;5,185;5,127;5,127;5,068;5,185;5,422;5,303;5,303;5,244;5,068;4,952;4,952;4,952;4,894;4,952;5,010;---;4,894;5,509;8,428
  07/2003;4,952;5,068;4,952;4,723;4,610;4,610;4,666;4,554;4,610;4,449;5,603;6,732;5,724;5,422;5,303;5,363;5,010;4,952;4,723;4,723;4,894;4,894;4,554;4,403;4,554;4,403;4,449;4,449;4,449;4,449;4,554;4,403;4,865;6,732
  08/2003;4,495;4,403;4,266;4,403;4,311;4,666;4,449;4,449;4,894;4,723;4,952;4,894;4,357;4,554;4,449;4,666;4,554;4,554;4,495;4,221;4,176;4,086;3,953;3,909;4,086;4,403;4,610;4,266;4,403;4,357;4,266;3,909;4,428;4,952
  09/2003;4,266;4,221;4,266;3,953;3,563;3,691;3,648;3,648;3,521;3,691;4,176;4,554;4,610;3,997;4,086;3,997;4,495;4,449;4,086;3,997;3,735;3,648;3,691;3,311;3,311;3,311;2,945;3,025;3,436;3,563;---;2,945;3,830;4,610
  10/2003;3,270;3,025;2,906;2,749;2,519;2,788;3,270;3,436;5,363;5,010;12,219;40,015;19,684;11,929;7,938;6,158;5,664;4,610;3,691;3,997;4,554;3,521;4,357;4,311;3,997;3,270;3,648;4,221;4,086;4,449;4,449;2,519;6,294;40,015
  11/2003;4,311;4,610;4,723;5,127;4,042;4,086;5,303;6,994;4,610;4,837;5,010;4,131;4,894;5,786;6,347;5,068;10,936;33,761;21,871;13,410;8,803;6,994;5,847;6,539;6,221;6,797;6,732;7,528;8,077;6,347;---;4,042;7,658;33,761
  12/2003;27,138;40,496;21,685;24,153;19,329;23,000;23,960;16,093;13,715;14,178;11,785;10,936;9,712;7,528;6,862;8,147;9,318;10,797;8,676;7,528;15,767;24,348;34,660;30,481;18,977;12,513;10,113;9,580;7,938;7,393;7,192;6,862;15,935;40,496
  01/2004;7,801;9,188;8,357;7,801;7,126;6,797;7,126;14,805;21,132;29,419;23,960;15,929;16,587;17,088;13,562;22,245;17,425;11,216;9,188;7,869;7,801;7,192;8,803;16,920;14,334;10,797;26,127;34,886;24,153;18,802;15,123;6,797;14,824;34,886
  02/2004;18,627;14,647;21,685;17,936;13,715;12,661;22,811;20,948;14,647;11,075;8,550;7,869;7,869;8,550;12,958;17,936;14,178;11,216;8,676;8,357;10,384;21,500;50,611;84,755;66,916;44,931;33,985;25,927;19,684;---;---;7,869;21,848;84,755
  03/2004;16,257;14,334;12,958;13,562;13,108;12,661;16,920;15,767;13,108;11,641;10,248;9,712;9,188;9,059;14,023;14,490;11,357;10,113;9,712;15,605;21,871;14,963;11,357;9,188;8,803;8,217;12,661;14,963;11,357;10,248;14,963;8,217;12,659;21,871
  04/2004;12,219;9,979;8,217;7,869;8,550;8,287;8,550;8,930;9,712;12,513;11,357;9,979;12,661;11,216;10,113;19,684;27,138;20,584;17,256;40,979;38,351;40,015;27,753;18,108;14,490;12,661;11,785;10,936;9,845;8,930;---;7,869;15,622;40,979
  05/2004;8,550;8,550;8,008;7,869;7,732;8,077;11,357;21,871;16,754;12,809;10,521;9,580;8,803;8,676;9,448;14,647;15,929;12,661;11,075;10,113;8,930;10,521;12,219;10,384;14,178;27,547;30,481;20,766;15,283;12,661;18,977;7,732;13,064;30,481
  06/2004;25,927;21,315;17,936;27,138;29,630;21,500;16,257;14,178;12,513;12,366;11,499;11,216;12,958;12,661;12,219;13,715;11,929;11,216;9,845;8,930;8,803;8,428;8,287;8,287;8,930;9,845;9,059;8,803;8,803;8,357;---;8,287;13,418;29,630
  07/2004;8,008;7,869;7,801;7,869;7,869;8,008;7,869;7,869;8,357;12,513;22,811;17,595;12,513;10,113;9,188;8,930;8,550;8,147;15,283;44,931;30,910;19,863;14,334;11,641;10,521;10,113;9,448;9,318;8,930;8,676;8,550;7,801;12,400;44,931
  08/2004;8,287;8,008;8,357;8,147;7,938;7,596;7,869;7,664;6,994;6,539;6,411;6,411;6,158;5,971;6,033;6,411;6,411;6,284;6,475;6,284;6,347;6,158;6,158;6,158;6,033;5,847;5,909;5,847;5,971;6,158;5,786;5,786;6,665;8,357
  09/2004;5,664;5,542;5,542;5,303;5,303;5,542;5,127;5,068;5,068;4,894;4,952;4,780;4,723;4,666;4,837;4,666;4,723;5,068;5,603;6,539;5,847;5,482;5,127;4,837;4,495;4,449;4,449;4,723;4,837;4,357;---;4,357;5,074;6,539
  10/2004;4,495;4,952;5,971;7,596;7,126;6,667;5,847;6,033;5,363;5,244;8,077;8,803;7,664;17,425;17,256;12,366;13,108;14,490;13,410;16,587;12,366;8,803;7,801;8,147;10,658;24,739;17,425;10,797;8,147;7,126;6,539;4,495;10,033;24,739
  11/2004;6,284;6,603;8,077;8,357;6,797;9,712;10,658;12,219;9,580;7,664;7,060;7,938;7,732;6,994;6,797;12,809;32,873;26,732;21,315;21,685;15,767;11,216;8,550;7,664;6,928;6,475;6,221;8,287;15,929;15,443;---;6,221;11,346;32,873
  12/2004;10,248;7,801;6,994;7,664;7,259;6,928;6,862;9,712;12,366;16,257;14,805;9,845;7,732;7,126;6,539;6,158;6,095;6,797;8,803;10,797;12,661;9,845;9,448;12,661;10,936;12,513;35,340;33,538;21,132;13,869;10,248;6,095;11,580;35,340
  01/2006;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;12,809;9,188;8,676;9,979;7,938;7,460;7,060;7,259;7,259;7,259;8,287;18,108;26,935;33,094;---;---;---
  02/2006;36,949;28,581;18,802;16,257;18,627;15,443;11,357;11,357;15,605;26,328;43,431;59,939;45,689;37,181;43,680;94,499;66,619;52,209;35,797;27,547;26,732;35,568;31,995;21,685;17,425;16,587;14,963;13,108;---;---;---;11,357;31,570;94,499
  03/2006;12,366;20,042;18,281;13,410;22,058;40,255;52,746;35,568;22,245;16,257;19,329;17,425;14,334;12,809;12,809;12,958;15,605;14,178;13,108;13,410;13,108;18,108;22,621;21,871;16,754;23,000;23,766;18,108;22,811;51,674;39,298;12,366;21,623;52,746
  04/2006;23,960;16,754;14,023;12,809;11,357;---;---;---;---;---;---;11,357;10,248;9,318;9,318;9,059;9,712;10,113;9,318;9,188;8,676;9,059;8,930;8,357;8,803;8,357;8,217;7,938;8,077;8,676;---;---;---;---
