PREFIXO: ;3D-002
NOME DO POSTO: ;MONTE ALEGRE DO SUL
MUNICÍPIO: ;MONTE ALEGRE DO SUL
CURSO D'ÁGUA: ;CAMANDUCAIA,R/CAMAND.OU DA GUARDINHA,R/GUARDINHA,R DA
ÁREA (Km²): ;387,00
LATITUDE: ;22°41'44"
LONGITUDE: ;46°40'25"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  11/1990;2,543;2,792;3,250;2,842;2,842;3,250;3,250;3,250;3,769;3,664;3,353;3,147;2,842;2,742;2,543;2,444;2,248;2,151;2,248;2,592;2,444;2,248;2,394;2,842;2,842;2,742;2,543;2,345;2,248;2,054;---;2,054;2,749;3,769
  12/1990;1,958;1,863;1,863;1,769;1,863;1,958;1,863;1,863;1,863;1,863;3,980;8,540;7,602;7,196;8,304;7,660;5,277;3,560;3,664;7,835;5,222;3,769;3,198;2,994;3,456;2,943;2,842;2,742;2,642;2,742;2,642;1,769;3,791;8,540
  01/1991;2,543;2,345;2,248;5,498;7,952;5,945;4,785;3,508;2,943;3,045;4,086;7,428;6,339;7,081;7,370;14,647;14,073;10,461;7,952;5,945;5,332;4,622;4,299;3,980;3,769;12,435;22,106;22,310;17,498;10,950;8,540;2,248;7,808;22,310
  02/1991;10,218;11,134;9,553;8,718;10,278;9,373;12,061;14,455;11,565;12,061;20,486;15,998;12,873;10,157;8,481;7,776;7,428;7,952;18,950;25,745;17,301;10,766;8,896;8,010;7,254;6,623;6,396;6,057;---;---;---;6,057;11,306;25,745
  03/1991;6,170;11,134;9,855;8,599;9,433;10,036;14,391;17,498;14,455;12,248;11,257;13,061;13,756;16,844;15,160;12,873;10,036;8,422;7,893;8,599;8,836;14,010;11,689;9,553;8,363;11,442;13,566;23,812;32,239;35,198;30,525;6,170;13,902;35,198
  04/1991;26,092;20,754;16,844;14,519;13,124;12,372;11,380;11,011;11,565;10,888;10,036;9,433;9,194;9,553;9,313;8,955;8,599;8,481;8,481;8,481;8,069;7,660;7,428;7,196;16,518;29,036;29,036;23,264;17,695;13,124;---;7,196;13,270;29,036
  05/1991;11,503;10,278;9,493;9,074;8,718;8,481;8,481;9,915;9,614;9,134;8,658;8,186;7,893;7,776;8,955;11,999;10,278;9,015;8,186;7,776;7,660;7,428;7,196;6,966;6,852;6,509;6,509;6,396;6,396;6,283;6,283;6,283;8,319;11,999
  06/1991;6,170;6,057;6,057;6,057;5,833;5,721;5,610;5,610;5,610;5,498;5,498;5,498;5,388;5,388;5,388;5,388;5,277;5,167;5,057;5,057;4,948;5,443;6,057;6,737;9,674;7,952;6,852;5,945;5,721;5,833;---;4,948;5,883;9,674
  07/1991;5,498;5,388;5,277;4,948;4,948;4,839;4,839;4,839;4,622;4,406;4,948;5,833;5,833;5,610;5,167;5,057;4,839;4,839;4,622;4,514;4,406;4,192;4,086;3,980;3,980;3,980;3,874;3,874;3,874;3,769;3,769;3,769;4,666;5,833
  08/1991;3,664;3,664;3,664;3,664;3,664;3,664;3,664;3,664;3,664;3,560;3,560;3,560;3,456;3,250;3,250;3,250;3,147;3,147;3,147;3,045;3,045;2,943;2,943;2,842;2,842;2,842;2,742;2,642;2,642;2,642;2,642;2,642;3,230;3,664
  09/1991;2,642;2,642;2,742;2,642;2,642;2,543;2,444;2,444;2,345;2,345;2,345;2,248;2,248;2,248;2,248;2,248;2,248;2,248;2,692;3,045;2,943;2,842;2,742;2,642;2,543;2,543;2,792;3,045;4,948;8,718;---;2,248;2,834;8,718
  10/1991;15,546;13,124;12,622;8,481;6,113;9,734;18,024;16,258;13,503;13,376;11,689;9,734;7,139;6,057;5,112;4,568;4,192;4,894;4,460;5,665;4,730;4,406;3,927;3,560;3,250;3,147;3,147;3,045;2,943;2,842;2,742;2,742;7,356;18,024
  11/1991;3,147;4,353;5,277;4,622;3,769;3,250;3,045;2,943;3,717;4,514;4,406;3,612;4,139;5,277;4,514;3,717;2,842;2,692;2,444;2,248;2,151;2,151;2,151;2,054;2,054;2,054;1,958;1,863;1,863;2,792;---;1,863;3,187;5,277
  12/1991;2,943;2,742;2,543;2,345;2,054;1,958;2,642;3,147;6,680;13,756;18,619;16,518;6,057;5,498;5,167;5,222;5,443;6,226;11,318;16,323;11,195;7,835;6,852;6,453;5,721;5,388;5,945;17,170;15,804;13,187;8,599;1,958;7,785;18,619
  01/1992;8,422;6,852;6,283;6,057;5,665;5,167;4,839;4,246;3,874;4,086;4,086;3,874;3,769;3,769;5,057;3,980;3,664;3,769;3,664;3,664;3,560;3,980;7,196;6,226;5,610;8,658;5,167;4,139;3,664;3,874;7,196;3,560;4,970;8,658
  02/1992;9,313;7,370;4,894;4,406;4,086;3,980;4,514;10,827;7,428;5,610;4,785;4,086;3,664;3,456;3,353;3,250;3,045;2,842;2,842;3,508;3,560;3,353;3,250;3,147;3,980;6,623;6,794;5,057;4,622;---;---;2,842;4,746;10,827
  03/1992;4,514;4,730;4,622;4,514;4,406;4,948;4,839;4,730;6,226;7,312;6,509;6,283;5,945;5,833;5,443;5,057;6,396;7,486;6,737;5,721;5,498;5,277;5,721;6,170;6,566;6,113;4,785;4,514;4,622;5,332;11,380;4,406;5,749;11,380
  04/1992;15,611;10,157;7,602;6,453;5,332;4,730;4,514;4,192;4,086;3,874;3,769;3,664;3,664;9,015;11,318;8,422;5,777;4,568;3,980;4,514;4,730;4,622;4,622;4,460;4,299;4,299;6,794;6,226;5,167;7,544;---;3,664;5,934;15,611
  05/1992;11,627;10,950;9,134;13,376;13,187;10,096;8,718;7,370;6,396;5,610;5,057;4,730;4,622;5,057;4,948;4,622;4,406;4,299;5,332;6,966;5,833;5,277;5,443;5,057;4,948;4,622;4,406;4,086;3,980;3,980;3,874;3,874;6,387;13,376
  06/1992;3,769;3,769;3,664;3,560;3,456;3,353;3,250;3,250;3,250;3,147;3,147;3,147;3,147;3,147;3,045;3,045;3,045;3,045;3,045;3,045;2,943;2,943;2,943;2,842;2,842;2,842;2,842;2,742;2,742;2,742;---;2,742;3,125;3,769
  07/1992;2,742;2,742;2,642;2,642;2,642;2,642;3,147;4,948;7,602;7,139;6,057;5,003;4,246;3,560;3,250;3,096;2,842;2,742;2,642;2,642;2,642;2,543;2,543;2,543;2,642;2,642;2,543;2,444;2,444;2,444;2,345;2,345;3,314;7,602
  08/1992;2,345;2,345;2,248;2,248;2,248;2,248;2,248;2,151;2,054;2,054;1,958;1,958;1,958;1,958;1,863;1,863;1,769;1,769;1,863;1,863;1,863;2,444;3,198;3,353;3,198;2,742;2,444;2,345;2,248;2,054;2,054;1,769;2,224;3,353
  09/1992;2,054;1,958;1,958;2,054;2,444;2,943;3,664;3,353;2,543;2,151;2,054;2,151;2,842;3,147;5,833;6,509;7,776;9,313;6,737;4,948;3,769;3,045;2,842;2,642;2,444;2,943;3,147;4,192;4,839;3,353;---;1,958;3,655;9,313
  10/1992;2,742;3,508;14,519;10,461;6,852;5,332;6,001;10,461;14,200;10,766;9,794;24,776;36,436;24,500;15,934;9,313;8,245;8,304;7,196;7,196;6,852;5,721;5,388;5,057;4,839;4,460;3,769;8,010;15,740;16,193;13,439;2,742;10,516;36,436
  11/1992;11,011;10,218;8,540;16,518;16,063;9,794;14,519;18,817;15,160;11,503;9,975;8,896;8,245;9,313;8,955;8,245;7,196;7,081;6,680;6,057;5,665;7,602;8,363;8,422;18,156;20,351;16,518;11,627;9,254;7,544;---;5,665;10,876;20,351
  12/1992;8,896;13,250;10,888;8,599;7,660;6,680;6,680;8,955;8,010;11,627;14,519;19,950;17,105;13,692;9,855;8,718;17,761;15,224;19,482;15,288;12,998;11,442;10,339;8,955;8,186;7,544;7,196;6,966;6,509;6,057;5,833;5,833;10,802;19,950
  01/1993;5,777;5,498;6,339;7,254;7,544;6,737;7,081;8,836;11,318;15,869;16,128;14,903;13,313;14,647;9,674;8,363;7,139;7,196;7,081;8,836;13,756;12,248;9,614;8,069;7,952;9,855;13,692;10,827;8,422;8,186;8,481;5,498;9,698;16,128
  02/1993;15,934;11,011;9,015;11,565;22,514;19,017;14,391;13,629;12,873;11,257;10,400;9,855;9,915;10,461;14,200;25,191;23,812;17,761;14,391;12,936;11,999;22,310;21,835;21,835;19,616;18,817;18,288;26,371;---;---;---;9,015;16,114;26,371
  03/1993;24,638;20,284;16,583;19,616;27,068;21,091;17,564;15,998;14,711;13,124;12,435;12,061;11,689;11,442;11,195;11,011;12,061;17,105;16,128;14,264;14,200;16,648;20,083;31,523;33,389;23,538;17,432;14,839;14,264;13,439;12,372;11,011;17,155;33,389
  04/1993;12,372;12,372;12,310;12,061;11,751;14,264;14,647;14,328;15,288;14,073;13,061;12,248;11,751;12,685;12,873;11,503;10,400;9,915;9,674;9,674;9,674;9,855;9,553;12,747;12,998;12,185;10,278;9,553;9,194;8,955;---;8,955;11,741;15,288
  05/1993;8,896;8,836;9,674;14,967;15,031;16,648;14,073;11,937;10,705;9,915;9,313;9,015;8,777;8,836;10,278;10,218;9,553;9,134;8,777;8,481;8,069;7,952;7,776;7,602;7,486;7,428;7,370;7,312;7,254;7,486;13,124;7,254;9,739;16,648
  06/1993;14,967;12,497;9,734;9,194;9,674;12,435;10,888;9,734;9,313;8,836;8,658;8,363;8,186;7,893;7,602;7,428;7,370;8,128;10,339;9,074;8,363;7,718;7,370;7,081;6,966;6,909;6,852;6,794;6,737;6,509;---;6,509;8,720;14,967
  07/1993;6,339;6,001;5,889;5,833;5,833;5,777;5,721;5,721;5,721;5,721;5,721;5,665;5,554;5,498;6,057;6,909;6,623;6,170;5,777;5,443;5,332;5,277;5,222;5,167;5,057;5,003;4,948;4,948;4,948;4,948;4,948;4,948;5,606;6,909
  08/1993;4,894;4,839;4,785;4,730;4,622;4,622;4,568;4,353;4,246;4,192;4,353;4,406;4,299;4,299;4,299;4,192;4,192;4,192;4,192;4,139;4,086;3,980;3,927;4,894;7,660;7,718;6,113;5,332;4,676;4,299;4,086;3,927;4,683;7,718
  09/1993;3,874;3,874;3,874;3,874;3,874;3,874;3,769;4,086;4,785;4,785;5,222;5,388;5,057;4,622;4,406;14,519;12,622;8,777;6,396;5,388;6,283;7,776;9,553;13,187;13,692;11,380;10,950;14,647;11,627;10,766;---;3,769;7,431;14,647
  10/1993;10,400;9,493;9,015;9,313;9,975;11,937;9,614;7,835;6,852;6,226;5,833;5,443;5,057;4,785;4,568;4,514;5,498;5,388;5,112;5,665;5,889;5,057;6,001;7,312;7,660;6,794;11,627;8,186;6,509;5,498;4,730;4,514;7,025;11,937
  11/1993;4,514;4,514;4,299;3,822;3,664;3,612;4,730;5,498;5,003;6,794;5,610;4,246;3,769;3,508;3,404;3,096;2,893;2,893;3,456;2,943;2,842;2,742;2,742;3,456;6,113;8,658;5,665;5,332;4,839;3,980;---;2,742;4,288;8,658
  12/1993;3,769;6,001;5,610;5,332;5,721;4,948;4,622;4,514;3,769;3,822;9,313;6,396;5,057;3,980;3,198;3,198;6,226;10,036;8,069;7,312;6,001;5,057;4,353;3,664;3,664;3,769;5,721;4,299;6,001;11,627;9,313;3,198;5,625;11,627
  01/1994;8,422;6,966;5,889;4,948;4,514;4,246;3,980;3,769;5,498;10,705;12,497;---;---;15,031;13,503;---;---;---;---;---;---;---;---;---;---;---;---;13,946;12,622;---;---;---;---;---
  02/1994;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;6,057;5,833;5,277;5,945;7,776;5,945;6,283;5,443;6,680;5,833;5,889;---;---;---;---;---;---
  03/1994;6,113;7,486;8,010;7,196;5,610;4,948;4,676;5,003;5,277;5,721;9,614;14,519;16,258;18,420;19,816;14,328;11,257;8,955;8,599;14,839;15,482;14,200;15,998;12,873;11,195;17,236;14,328;12,248;10,705;10,218;9,855;4,676;10,999;19,816
  04/1994;12,185;11,751;10,036;9,134;8,540;8,010;7,952;8,128;7,486;7,370;7,139;6,852;6,566;8,010;11,999;10,583;8,896;8,304;8,422;8,245;7,776;7,835;8,955;9,493;8,777;8,955;8,010;7,024;6,852;6,623;---;6,566;8,530;12,185
  05/1994;6,453;6,283;5,945;5,721;5,665;5,554;5,388;5,167;5,057;5,003;4,948;4,948;4,948;6,966;11,503;10,644;8,836;7,428;6,794;6,396;5,945;5,889;5,777;5,721;5,610;5,443;6,339;9,915;9,074;8,010;7,196;4,948;6,599;11,503
  06/1994;6,566;6,396;6,283;6,057;5,889;5,777;5,554;5,498;5,498;5,498;5,388;5,332;5,277;5,277;5,222;5,112;5,057;4,894;4,785;4,730;4,622;5,332;8,128;7,024;6,737;7,428;6,566;6,339;6,113;5,610;---;4,622;5,800;8,128
  07/1994;5,388;5,332;5,222;5,112;5,003;4,948;4,948;5,057;5,721;5,721;5,554;5,443;5,277;5,112;4,894;4,785;4,676;4,460;4,353;4,246;4,192;4,192;6,737;8,481;6,566;5,833;5,057;4,460;4,139;4,086;3,980;3,980;5,128;8,481
  08/1994;3,980;3,980;3,874;3,874;3,822;3,769;3,664;3,664;3,508;3,404;3,353;3,353;3,353;3,250;3,250;3,198;3,147;2,994;2,842;2,842;2,842;2,792;2,742;2,692;2,642;2,642;2,642;2,642;2,592;2,543;2,444;2,444;3,172;3,980
  09/1994;2,444;2,444;2,394;2,345;2,296;2,248;2,199;2,151;2,151;2,102;2,054;2,054;2,006;1,863;1,863;1,769;1,769;1,722;1,675;1,675;1,628;1,536;1,399;1,399;1,353;1,263;1,219;1,219;1,219;1,219;---;1,219;1,823;2,444
  10/1994;1,308;1,308;1,308;1,263;1,219;1,219;1,130;1,042;1,042;0,956;0,786;0,786;0,703;0,622;0,622;0,542;1,490;2,493;1,816;1,582;1,353;1,490;1,816;1,863;5,554;5,665;10,400;13,692;11,442;6,794;5,112;0,542;2,852;13,692
  11/1994;3,664;2,943;2,592;2,248;3,927;5,332;9,134;9,134;6,170;4,406;3,822;2,692;2,296;3,096;3,198;2,692;2,543;2,642;5,777;5,498;4,676;3,717;2,792;2,543;2,102;2,006;1,863;1,911;2,792;7,486;---;1,863;3,856;9,134
  12/1994;4,353;3,664;3,717;2,692;2,394;2,493;3,404;3,456;3,250;2,943;2,792;2,943;3,874;3,560;3,250;3,096;7,254;24,638;24,156;16,648;9,855;17,301;30,382;25,953;17,564;13,566;11,999;11,751;10,036;8,777;10,096;2,394;9,415;30,382
  01/1995;8,955;9,794;12,936;15,353;19,883;22,310;18,552;14,328;11,937;10,827;12,497;11,195;9,493;9,015;10,950;8,481;7,602;6,966;7,602;6,623;6,339;6,566;6,623;6,283;5,665;5,167;5,167;8,245;8,245;8,128;9,015;5,167;10,024;22,310
  02/1995;11,195;8,481;10,766;23,538;32,382;30,738;27,488;29,248;30,098;33,317;26,789;22,242;19,216;19,017;22,650;20,150;24,225;18,156;48,065;44,588;37,167;42,789;30,596;24,087;21,632;19,682;18,354;17,498;---;---;---;8,481;25,506;48,065
  03/1995;18,024;18,354;18,090;17,629;16,648;15,611;15,031;15,804;15,031;16,128;15,611;15,482;15,675;16,388;15,482;17,564;17,629;15,675;13,756;13,187;13,756;13,313;12,685;14,073;16,583;16,193;15,160;13,124;12,310;25,052;36,582;12,310;16,504;36,582
  04/1995;30,382;33,461;24,500;20,419;17,958;16,518;15,740;15,417;15,224;16,974;15,482;14,647;15,675;15,160;14,264;13,439;12,873;12,497;12,310;12,372;14,391;15,095;14,073;12,560;12,123;11,565;11,380;11,072;11,011;10,888;---;10,888;15,649;33,461
  05/1995;10,766;10,583;10,400;10,096;9,915;10,157;10,705;14,967;12,248;12,435;17,170;14,137;12,248;11,380;10,888;10,461;10,218;9,975;9,674;9,493;9,433;9,614;9,433;9,134;9,074;9,015;8,896;8,836;8,777;8,718;8,599;8,599;10,563;17,170
  06/1995;8,422;8,245;8,245;8,186;8,128;8,069;7,893;7,835;7,776;7,776;7,776;7,718;7,602;7,486;7,428;7,428;7,486;8,010;8,777;8,599;8,186;7,952;7,893;7,835;8,836;8,599;8,422;8,128;7,893;7,660;---;7,428;8,010;8,836
  07/1995;7,370;7,254;7,139;7,081;7,081;6,909;6,852;6,966;9,194;12,998;13,187;10,461;8,836;8,069;7,835;7,544;7,312;7,196;6,852;6,680;6,794;12,061;9,493;8,010;7,312;7,024;6,852;6,623;6,566;6,453;6,113;6,113;7,939;13,187
  08/1995;6,057;6,057;6,057;6,170;6,057;5,945;5,833;5,721;5,554;5,498;5,498;5,388;5,388;5,277;5,277;5,112;5,057;5,057;5,057;5,057;5,057;4,948;4,894;4,730;4,622;4,622;4,622;4,568;4,353;4,246;4,192;4,192;5,225;6,170
  09/1995;4,192;4,192;4,139;4,033;3,980;3,980;3,927;3,874;3,874;3,874;3,822;3,769;3,664;3,664;3,664;3,612;3,560;3,769;6,623;6,852;6,794;5,777;5,112;5,003;5,388;5,388;6,170;6,001;11,257;9,313;---;3,560;4,976;11,257
  10/1995;8,245;6,966;5,222;4,353;3,822;3,456;3,301;3,198;3,045;2,792;2,592;2,248;3,045;7,660;11,937;10,888;14,137;17,105;13,503;10,218;15,804;13,756;11,134;7,952;6,680;5,610;4,894;4,460;4,948;6,453;9,493;2,248;7,384;17,105
  11/1995;8,658;7,196;6,453;5,889;5,554;5,057;4,299;5,057;6,057;4,785;3,927;3,927;3,980;4,568;8,069;12,123;8,955;6,339;5,167;4,676;4,192;3,980;3,612;4,353;5,003;3,927;3,508;3,874;4,033;3,612;---;3,508;5,361;12,123
  12/1995;3,508;3,404;3,301;3,147;3,045;2,943;2,893;2,792;2,592;2,543;2,444;2,692;6,453;8,836;6,966;5,443;3,822;3,769;3,874;4,139;3,769;3,980;3,822;3,717;8,658;9,614;7,776;9,313;11,257;13,946;13,503;2,444;5,418;13,946
  01/1996;13,313;15,160;22,650;29,036;21,294;20,016;24,983;27,418;30,098;29,531;27,278;21,496;14,010;11,813;10,583;10,096;9,794;9,433;12,873;11,442;17,236;11,627;9,855;9,134;8,718;9,074;8,718;8,245;7,893;7,544;7,312;7,312;15,409;30,098
  02/1996;7,196;6,909;11,134;13,250;12,372;13,692;15,353;16,518;11,689;11,689;15,869;17,564;13,946;12,435;10,278;9,254;8,718;8,481;17,761;15,546;12,873;12,560;10,096;9,734;9,373;9,254;9,373;20,956;15,482;---;---;6,909;12,392;20,956
  03/1996;12,622;13,692;13,250;14,775;16,323;14,519;17,236;20,083;31,881;24,569;19,349;14,711;13,376;12,998;12,123;12,936;15,546;16,518;17,827;15,934;12,560;12,248;12,123;16,909;16,193;12,560;10,461;9,855;12,123;11,318;10,583;9,855;15,071;31,881
  04/1996;10,400;9,855;9,313;8,836;8,836;8,836;8,718;8,718;8,777;8,540;9,433;9,493;11,318;11,195;9,915;9,194;14,455;17,432;13,124;10,157;9,254;8,718;8,245;7,835;7,486;7,254;7,139;7,024;6,966;6,909;---;6,909;9,446;17,432
  05/1996;6,852;6,737;6,680;6,566;6,509;6,396;6,283;6,057;5,945;5,945;6,509;6,339;6,170;6,001;5,833;7,370;8,718;7,718;6,794;6,339;6,226;6,396;6,794;6,339;6,057;5,889;5,665;5,443;5,332;5,222;5,167;5,167;6,332;8,718
  06/1996;5,167;5,167;5,167;5,003;4,948;5,003;5,167;5,057;5,003;4,948;4,676;4,568;4,460;4,406;4,353;4,299;4,299;4,246;4,033;3,980;3,980;3,927;3,874;3,874;3,874;3,874;3,874;5,277;5,833;5,665;---;3,874;4,600;5,833
  07/1996;5,277;5,057;4,948;4,894;4,839;4,568;4,353;4,139;4,033;3,980;3,927;3,874;3,769;3,717;3,664;3,664;3,664;3,612;3,560;3,560;3,508;3,456;3,404;3,353;3,353;3,250;3,250;3,404;3,456;3,353;3,353;3,250;3,879;5,277
  08/1996;3,250;3,096;3,045;2,994;2,943;2,842;2,842;2,792;2,742;3,456;5,554;5,498;5,003;4,894;15,353;9,074;4,730;3,769;3,612;3,353;3,147;3,096;3,045;2,943;2,893;2,792;2,592;2,543;2,493;2,444;2,345;2,345;3,909;15,353
  09/1996;2,444;2,842;3,456;9,015;9,254;9,134;7,544;7,370;12,873;18,090;24,156;25,260;17,892;11,257;9,373;7,370;6,339;6,001;5,777;5,332;4,948;4,676;4,460;4,353;4,460;4,622;4,568;4,460;4,353;4,192;---;2,444;8,196;25,260
  10/1996;4,139;4,033;9,855;15,611;8,540;6,453;6,057;5,833;5,443;5,167;7,196;6,001;5,277;6,057;6,852;6,057;5,889;5,443;5,057;4,948;6,737;6,566;6,283;5,498;4,948;6,339;7,081;5,388;4,353;3,874;3,769;3,769;6,153;15,611
  11/1996;4,246;5,167;9,493;11,195;10,644;9,015;6,909;6,113;5,498;5,332;5,222;4,948;4,730;5,222;5,610;7,081;7,254;14,137;18,685;25,260;27,278;26,510;23,059;21,564;19,616;16,648;13,756;11,937;10,888;9,074;---;4,246;11,736;27,278
  12/1996;7,776;8,540;11,011;9,674;9,313;8,186;9,313;12,685;9,194;7,428;7,544;16,063;19,282;28,190;21,361;15,288;12,248;11,442;9,614;8,896;9,553;9,614;24,500;20,754;14,010;11,813;10,461;9,553;17,695;27,839;19,017;7,428;13,479;28,190
  01/1997;14,583;13,061;11,875;10,644;10,096;9,614;9,194;9,074;10,036;8,777;11,999;10,644;10,036;10,036;10,583;9,794;9,553;9,194;9,015;9,734;10,522;10,461;13,629;26,649;39,225;30,169;21,970;26,231;24,225;21,632;21,429;8,777;14,635;39,225
  02/1997;22,923;18,420;15,417;14,328;12,685;11,751;10,888;10,705;11,503;11,442;11,318;11,011;10,766;10,461;10,157;10,522;18,751;17,301;13,313;11,689;21,632;14,328;11,689;10,888;12,248;18,619;16,323;13,061;---;---;---;10,157;13,719;22,923
  03/1997;11,257;10,339;9,855;14,073;11,257;16,844;16,193;14,073;12,873;11,999;9,794;9,734;9,614;9,373;9,975;9,493;9,074;8,718;8,304;8,245;8,304;8,245;7,893;7,660;7,196;6,966;6,852;6,794;6,737;6,623;7,660;6,623;9,742;16,844
  04/1997;9,015;10,218;9,194;8,245;7,602;7,370;7,081;6,566;6,283;6,170;6,113;6,057;5,777;5,665;5,610;5,554;5,498;6,339;6,396;6,396;6,623;6,283;7,486;7,081;7,081;6,680;6,057;5,721;5,443;5,277;---;5,277;6,696;10,218
  05/1997;5,112;5,057;5,003;4,948;4,839;4,676;4,568;4,514;4,514;4,514;4,676;4,676;4,460;4,406;4,406;4,406;4,839;5,498;5,222;4,730;4,514;4,406;5,332;5,554;10,583;11,875;8,599;6,794;6,396;5,665;5,332;4,406;5,488;11,875
  06/1997;5,222;5,112;4,948;4,948;9,254;14,647;11,380;8,186;6,623;5,945;5,665;6,283;6,453;6,226;11,380;19,816;15,934;11,875;9,134;9,553;10,278;8,836;7,428;6,737;6,453;6,170;6,001;5,889;5,665;5,610;---;4,948;8,255;19,816
  07/1997;5,554;5,332;5,167;5,112;5,057;4,948;4,894;4,785;4,676;4,568;4,514;4,514;4,460;4,406;4,406;4,406;4,299;4,299;4,299;4,246;4,730;6,170;5,610;5,057;4,622;4,353;4,246;4,139;4,033;3,927;3,822;3,822;4,666;6,170
  08/1997;3,769;3,769;3,769;3,717;3,664;3,664;3,664;3,664;3,664;3,664;3,612;3,560;3,456;3,404;3,301;3,250;3,250;3,045;2,893;2,742;2,742;2,742;2,642;2,842;3,980;3,874;3,456;3,096;2,943;2,842;2,792;2,642;3,338;3,980
  09/1997;2,592;2,493;2,296;2,248;2,248;2,248;2,248;2,248;2,248;2,199;2,054;1,911;1,863;2,994;7,776;5,721;4,406;3,508;3,147;3,096;5,777;5,388;4,086;3,456;3,096;3,045;3,045;2,943;2,943;4,299;---;1,863;3,254;7,776
  10/1997;6,057;5,554;4,622;3,404;3,096;2,994;3,508;3,560;3,301;2,742;2,493;2,199;2,054;1,958;1,911;2,248;3,045;2,943;2,842;3,250;5,112;6,001;5,443;3,301;2,493;3,560;4,568;4,406;3,980;3,560;4,839;1,911;3,582;6,057
  11/1997;4,192;3,612;3,250;3,045;3,456;5,665;3,980;3,250;2,943;2,742;2,199;1,863;1,863;1,958;3,560;5,388;7,196;12,560;12,123;9,373;7,139;12,873;11,318;10,096;12,685;9,015;8,836;10,705;10,644;9,553;---;1,863;6,569;12,873
  12/1997;8,245;8,777;13,187;15,224;20,284;14,903;11,134;11,565;9,015;7,602;6,566;5,945;6,001;7,776;10,705;10,036;8,069;7,428;8,010;6,226;6,113;6,339;5,777;5,610;6,113;6,680;5,554;5,443;8,599;5,057;4,785;4,785;8,476;20,284
  01/1998;4,676;6,680;5,222;4,246;4,139;7,254;10,461;11,318;12,248;9,915;15,417;9,975;7,718;6,001;5,498;6,283;10,339;9,674;9,373;13,819;12,248;10,218;7,196;6,509;8,481;6,509;5,721;5,167;5,443;5,665;5,388;4,139;8,026;15,417
  02/1998;5,277;5,167;5,057;6,680;8,481;7,312;6,566;6,680;8,718;8,540;11,380;10,400;7,893;7,428;9,614;16,713;19,482;11,937;8,836;7,428;7,196;11,257;10,583;11,937;11,627;11,318;15,095;14,583;---;---;---;5,057;9,757;19,482
  03/1998;12,622;12,061;10,766;9,975;12,123;9,074;8,836;7,718;7,428;7,312;6,966;6,339;7,254;7,081;7,370;7,139;6,680;6,057;5,833;5,610;5,833;7,602;7,893;7,196;11,257;10,888;10,157;10,522;11,875;11,072;8,658;5,610;8,619;12,622
  04/1998;8,128;7,312;6,623;6,057;5,777;5,554;5,222;5,277;5,554;5,554;5,443;5,222;5,057;4,839;4,676;4,460;4,568;5,721;6,170;5,721;5,277;4,839;4,460;4,353;4,730;4,460;4,406;5,388;9,134;7,428;---;4,353;5,580;9,134
  05/1998;6,909;6,001;5,388;6,794;11,072;8,481;7,139;6,170;5,554;5,112;4,839;4,514;4,406;4,246;4,086;4,460;4,622;4,514;4,353;4,299;4,086;3,874;3,874;3,874;3,822;3,769;7,718;9,614;7,776;11,813;9,794;3,769;5,902;11,813
  06/1998;7,952;6,396;5,610;5,222;5,003;4,839;4,568;4,353;4,246;4,086;3,980;3,980;3,980;3,980;3,927;3,874;3,769;3,769;3,769;4,192;4,192;4,139;3,927;3,769;4,086;4,033;3,874;3,769;3,664;3,664;---;3,664;4,354;7,952
  07/1998;3,664;3,664;3,612;3,456;3,353;3,250;3,198;3,147;3,147;3,147;3,147;3,045;3,045;2,943;2,893;2,842;2,792;2,742;2,742;3,096;3,250;3,096;2,893;2,842;2,792;2,742;2,742;2,642;2,642;2,543;2,444;2,444;3,018;3,664
  08/1998;2,394;2,444;2,642;2,592;2,642;2,792;2,642;2,642;2,742;2,692;2,592;2,543;2,444;2,394;2,199;2,102;2,006;1,911;1,675;1,675;1,675;1,582;1,582;1,769;1,722;1,536;1,490;1,490;1,490;1,490;1,490;1,490;2,099;2,792
  09/1998;1,444;1,353;1,263;1,219;1,353;1,628;1,958;1,958;2,199;2,199;1,958;1,816;1,769;1,675;1,582;1,536;1,490;1,490;2,006;2,543;2,994;2,792;2,493;2,054;1,769;1,675;1,490;1,582;1,722;2,054;---;1,219;1,835;2,994
  10/1998;2,296;3,612;2,893;3,250;7,081;6,283;4,785;5,332;16,323;16,713;11,318;10,157;7,893;6,001;6,113;5,112;5,112;7,254;5,610;4,948;4,086;3,560;3,096;2,994;2,943;3,769;7,602;7,312;6,509;5,277;5,277;2,296;6,146;16,713
  11/1998;5,003;4,406;4,139;5,057;4,622;3,822;3,404;3,096;3,612;3,980;3,927;4,622;3,717;3,927;4,033;3,822;3,456;3,198;2,994;2,692;2,394;2,248;2,102;2,054;1,769;1,628;2,642;4,948;4,406;3,717;---;1,628;3,515;5,057
